Url,Name,Price,Rating,Review Count
https://www.amazon.in/s?k=bags&crid=2M096C61O4MLT&qid=1653308124&sprefix=ba%2Caps%2C283&ref=sr_pg/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A10460101KYDVV3DEIG8N&url=%2FPALAY%25C2%25AE-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa%3FadId%3DA10460101KYDVV3DEIG8N%26id%3D600398730712962%26keywords%3Dbags%26qid%3D1653560494%26qualifier%3D1653560275%26sr%3D8-1-spons%26url%3D%252FPALAY%25C2%25AE-Student-Backpack-Travel-Students%252Fdp%252FB09XMFBMCR%252Fref%253Dsr_1_1_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D1390531059150110%2526qid%253D1653560275%2526qualifier%253D1653560105%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D467593024800910%2526qid%253D1653560105%2526qualifier%253D1653559616%2526smid%253DA3RXEJKPWRVCLY%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa%253FadId%253DA10460101KYDVV3DEIG8N%2526id%253D8042849649346732%2526qid%253D1653559616%2526qualifier%253D1653559550%2526smid%253DA3RXEJKPWRVCLY%2526sr%253D8-1-spons%2526url%253D%252FPALAY%25EF%25BF%25BD-Student-Backpack-Travel-Students%252Fdp%252FB09XMFBMCR%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa%253FadId%253DA10460101KYDVV3DEIG8N%2526id%253D6291737854122585%2526qid%253D1653559550%2526qualifier%253D1653559471%2526sr%253D8-1-spons%2526url%253D%252FPALAY%25EF%25BF%25BD-Student-Backpack-Travel-Students%252Fdp%252FB09XMFBMCR%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D6532854245466620%2526qid%253D1653559471%2526qualifier%253D1653559387%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA10460101KYDVV3DEIG8N%2526id%253D2793482975369286%2526qid%253D1653559387%2526qualifier%253D1653559374%2526smid%253DA3RXEJKPWRVCLY%2526sr%253D8-1-spons%2526url%253D%252FPALAY%25EF%25BF%25BD-Student-Backpack-Travel-Students%252Fdp%252FB09XMFBMCR%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA10460101KYDVV3DEIG8N%2526id%253D4216884608737680%2526qid%253D1653559374%2526qualifier%253D1653559238%2526sr%253D8-1-spons%2526url%253D%252FPALAY%25EF%25BF%25BD-Student-Backpack-Travel-Students%252Fdp%252FB09XMFBMCR%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA10460101KYDVV3DEIG8N%2526id%253D2306673418690770%2526qid%253D1653559238%2526qualifier%253D1653559171%2526sr%253D8-1-spons%2526url%253D%252FPALAY%25EF%25BF%25BD-Student-Backpack-Travel-Students%252Fdp%252FB09XMFBMCR%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D6547497626840445%2526qid%253D1653559171%2526qualifier%253D1653558854%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D6737089226802488%2526qid%253D1653558854%2526qualifier%253D1653558750%2526smid%253DA3RXEJKPWRVCLY%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D7340843774859712%2526qid%253D1653558750%2526qualifier%253D1653558360%2526smid%253DA3RXEJKPWRVCLY%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D171778413058152%2526qid%253D1653558360%2526qualifier%253D1653558014%2526smid%253DA3RXEJKPWRVCLY%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253Fcrid%253D2M096C61O4MLT%2526qid%253D1653558014%2526smid%253DA3RXEJKPWRVCLY%2526sprefix%253Dba%252Caps%252C283%2526sr%253D8-1-spons%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%26widgetName%3Dsp_atf%26psc%3D1&qualifier=1653560494&id=2475990879641404&widgetName=sp_atf,"PALAY® BTS Student Backpack with Cable Vent, Backpack Travel Bag Students Backpack Laptop Bag","₹1,699",,
https://www.amazon.in/s?k=bags&crid=2M096C61O4MLT&qid=1653308124&sprefix=ba%2Caps%2C283&ref=sr_pg/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0650097HNMK5B0DY4UV&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_2_sspa%3FadId%3DA10460101KYDVV3DEIG8N%26id%3D600398730712962%26keywords%3Dbags%26qid%3D1653560494%26qualifier%3D1653560275%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-2-spons%26url%3D%252FPALAY%25C2%25AE-Student-Backpack-Travel-Students%252Fdp%252FB09XMFBMCR%252Fref%253Dsr_1_1_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D1390531059150110%2526qid%253D1653560275%2526qualifier%253D1653560105%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D467593024800910%2526qid%253D1653560105%2526qualifier%253D1653559616%2526smid%253DA3RXEJKPWRVCLY%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa%253FadId%253DA10460101KYDVV3DEIG8N%2526id%253D8042849649346732%2526qid%253D1653559616%2526qualifier%253D1653559550%2526smid%253DA3RXEJKPWRVCLY%2526sr%253D8-1-spons%2526url%253D%252FPALAY%25EF%25BF%25BD-Student-Backpack-Travel-Students%252Fdp%252FB09XMFBMCR%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa%253FadId%253DA10460101KYDVV3DEIG8N%2526id%253D6291737854122585%2526qid%253D1653559550%2526qualifier%253D1653559471%2526sr%253D8-1-spons%2526url%253D%252FPALAY%25EF%25BF%25BD-Student-Backpack-Travel-Students%252Fdp%252FB09XMFBMCR%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D6532854245466620%2526qid%253D1653559471%2526qualifier%253D1653559387%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA10460101KYDVV3DEIG8N%2526id%253D2793482975369286%2526qid%253D1653559387%2526qualifier%253D1653559374%2526smid%253DA3RXEJKPWRVCLY%2526sr%253D8-1-spons%2526url%253D%252FPALAY%25EF%25BF%25BD-Student-Backpack-Travel-Students%252Fdp%252FB09XMFBMCR%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA10460101KYDVV3DEIG8N%2526id%253D4216884608737680%2526qid%253D1653559374%2526qualifier%253D1653559238%2526sr%253D8-1-spons%2526url%253D%252FPALAY%25EF%25BF%25BD-Student-Backpack-Travel-Students%252Fdp%252FB09XMFBMCR%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA10460101KYDVV3DEIG8N%2526id%253D2306673418690770%2526qid%253D1653559238%2526qualifier%253D1653559171%2526sr%253D8-1-spons%2526url%253D%252FPALAY%25EF%25BF%25BD-Student-Backpack-Travel-Students%252Fdp%252FB09XMFBMCR%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D6547497626840445%2526qid%253D1653559171%2526qualifier%253D1653558854%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D6737089226802488%2526qid%253D1653558854%2526qualifier%253D1653558750%2526smid%253DA3RXEJKPWRVCLY%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D7340843774859712%2526qid%253D1653558750%2526qualifier%253D1653558360%2526smid%253DA3RXEJKPWRVCLY%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253FadId%253DA0650097HNMK5B0DY4UV%2526id%253D171778413058152%2526qid%253D1653558360%2526qualifier%253D1653558014%2526smid%253DA3RXEJKPWRVCLY%2526sr%253D8-1-spons%2526url%253D%252FLunars-Bingo-Laptop-Resistant-48L%252Fdp%252FB08YZ8FFBZ%252Fref%253Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%253Fcrid%253D2M096C61O4MLT%2526qid%253D1653558014%2526smid%253DA3RXEJKPWRVCLY%2526sprefix%253Dba%252Caps%252C283%2526sr%253D8-1-spons%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%2526widgetName%253Dsp_atf%2526psc%253D1%26widgetName%3Dsp_atf%26psc%3D1&qualifier=1653560494&id=2475990879641404&widgetName=sp_atf,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,₹899,3.9 out of 5 stars,"6,128"
https://www.amazon.in/s?k=bags&crid=2M096C61O4MLT&qid=1653308124&sprefix=ba%2Caps%2C283&ref=sr_pg/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?adId=A10460101KYDVV3DEIG8N&id=600398730712962&keywords=bags&qid=1653560494&qualifier=1653560275&sr=8-3&url=%2FPALAY%C2%AE-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D1390531059150110%26qid%3D1653560275%26qualifier%3D1653560105%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D467593024800910%26qid%3D1653560105%26qualifier%3D1653559616%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa_sspa%3FadId%3DA10460101KYDVV3DEIG8N%26id%3D8042849649346732%26qid%3D1653559616%26qualifier%3D1653559550%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-1-spons%26url%3D%2FPALAY%EF%BF%BD-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa%3FadId%3DA10460101KYDVV3DEIG8N%26id%3D6291737854122585%26qid%3D1653559550%26qualifier%3D1653559471%26sr%3D8-1-spons%26url%3D%2FPALAY%EF%BF%BD-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D6532854245466620%26qid%3D1653559471%26qualifier%3D1653559387%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA10460101KYDVV3DEIG8N%26id%3D2793482975369286%26qid%3D1653559387%26qualifier%3D1653559374%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-1-spons%26url%3D%2FPALAY%EF%BF%BD-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA10460101KYDVV3DEIG8N%26id%3D4216884608737680%26qid%3D1653559374%26qualifier%3D1653559238%26sr%3D8-1-spons%26url%3D%2FPALAY%EF%BF%BD-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA10460101KYDVV3DEIG8N%26id%3D2306673418690770%26qid%3D1653559238%26qualifier%3D1653559171%26sr%3D8-1-spons%26url%3D%2FPALAY%EF%BF%BD-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D6547497626840445%26qid%3D1653559171%26qualifier%3D1653558854%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D6737089226802488%26qid%3D1653558854%26qualifier%3D1653558750%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D7340843774859712%26qid%3D1653558750%26qualifier%3D1653558360%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D171778413058152%26qid%3D1653558360%26qualifier%3D1653558014%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3Fcrid%3D2M096C61O4MLT%26qid%3D1653558014%26smid%3DA3RXEJKPWRVCLY%26sprefix%3Dba%2Caps%2C283%26sr%3D8-1-spons%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1&widgetName=sp_atf,American Tourister Casual Backpack,₹999,4.1 out of 5 stars,"39,106"
https://www.amazon.in/s?k=bags&crid=2M096C61O4MLT&qid=1653308124&sprefix=ba%2Caps%2C283&ref=sr_pg/STORE99%C2%AE-Lightweight-Foldable-Waterproof-Backpack/dp/B0B1ZQSV3H/ref=sr_1_omk_4?adId=A10460101KYDVV3DEIG8N&id=600398730712962&keywords=bags&qid=1653560494&qualifier=1653560275&sr=8-4&url=%2FPALAY%C2%AE-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D1390531059150110%26qid%3D1653560275%26qualifier%3D1653560105%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D467593024800910%26qid%3D1653560105%26qualifier%3D1653559616%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa_sspa%3FadId%3DA10460101KYDVV3DEIG8N%26id%3D8042849649346732%26qid%3D1653559616%26qualifier%3D1653559550%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-1-spons%26url%3D%2FPALAY%EF%BF%BD-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa%3FadId%3DA10460101KYDVV3DEIG8N%26id%3D6291737854122585%26qid%3D1653559550%26qualifier%3D1653559471%26sr%3D8-1-spons%26url%3D%2FPALAY%EF%BF%BD-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D6532854245466620%26qid%3D1653559471%26qualifier%3D1653559387%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA10460101KYDVV3DEIG8N%26id%3D2793482975369286%26qid%3D1653559387%26qualifier%3D1653559374%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-1-spons%26url%3D%2FPALAY%EF%BF%BD-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA10460101KYDVV3DEIG8N%26id%3D4216884608737680%26qid%3D1653559374%26qualifier%3D1653559238%26sr%3D8-1-spons%26url%3D%2FPALAY%EF%BF%BD-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA10460101KYDVV3DEIG8N%26id%3D2306673418690770%26qid%3D1653559238%26qualifier%3D1653559171%26sr%3D8-1-spons%26url%3D%2FPALAY%EF%BF%BD-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D6547497626840445%26qid%3D1653559171%26qualifier%3D1653558854%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D6737089226802488%26qid%3D1653558854%26qualifier%3D1653558750%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D7340843774859712%26qid%3D1653558750%26qualifier%3D1653558360%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3FadId%3DA0650097HNMK5B0DY4UV%26id%3D171778413058152%26qid%3D1653558360%26qualifier%3D1653558014%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-1-spons%26url%3D%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_1_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa_sspa%3Fcrid%3D2M096C61O4MLT%26qid%3D1653558014%26smid%3DA3RXEJKPWRVCLY%26sprefix%3Dba%2Caps%2C283%26sr%3D8-1-spons%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1%26widgetName%3Dsp_atf%26psc%3D1&widgetName=sp_atf,STORE99® Lightweight Foldable Waterproof Backpack- Parent,"₹5,865",,
